,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
115,952285100372348928,twitter,0,Wiz Khalifa Gives Album Update Been Writing Some Amazing Songs Lately httpstcowrSXteGSRc httpstcorwQfzDcwot,,Wiz Khalifa,0,11,Person,MusicalArtist,PERSON,https://twitter.com//DrWongz/status/952285100372348928
116,951335465008934914,twitter,0,Does anyone remember how good Wiz Khalifas Rolling Papers album was,,Wiz Khalifa,30,41,Person,MusicalArtist,PERSON,https://twitter.com//davist19/status/951335465008934914
117,953777032374247424,twitter,0,Adele needs to drop a new album like pronto,,Adele,0,5,Person,MusicalArtist,PERSON,https://twitter.com//Dani_Clark25/status/953777032374247424
118,953778931005575168,twitter,0,A Boogies Artist is really just Adeles 21 for niggas,,Adele,32,37,Person,MusicalArtist,PERSON,https://twitter.com//1neezus/status/953778931005575168
119,953777199680598017,twitter,0,Just like what Adele said sometimes it lasts in love but sometimes it hurts instead lol,,Adele,15,20,Person,MusicalArtist,PERSON,https://twitter.com//alyssercalds/status/953777199680598017
120,953775928143949824,twitter,0,Listening to 19 by Adele and I only like 3 songs,,Adele,19,24,Person,MusicalArtist,PERSON,https://twitter.com//CoJaBy_/status/953775928143949824
121,953778830090452992,twitter,0,Just wondering if Camila Cabello can sing without autotune httpstcof7XXKZKzjp,,Camila Cabello,18,32,Person,MusicalArtist,PERSON,https://twitter.com//LaurenHandleyTV/status/953778830090452992
122,953778959929425920,twitter,0,Camila Cabello lucyhale Im waiting for a camila cabello ft lucy hale or lucy hale ft camila cabello,,Camila Cabello,0,14,Person,MusicalArtist,PERSON,https://twitter.com//swiftssymphony/status/953778959929425920
123,953778566319300608,twitter,0,The Interesting Way Camila Cabello Stayed Warm Performing on New Years Eve httpstco272I8X8ChL,,Camila Cabello,20,34,Person,MusicalArtist,PERSON,https://twitter.com//979KISSFM/status/953778566319300608
124,953778203016839168,twitter,0,TV Talks Wednesday Camila Cabello offered up an amazing performance of Havana on Ellen Camila Cabello Kristen Bell dishes on SAGAwards hosting IMKristenBell TV httpstcoJrX7Uyesl7,,Camila Cabello,19,33,Person,MusicalArtist,PERSON,https://twitter.com//jodijill/status/953778203016839168
125,953778458672365569,twitter,0,Kim Kardashian amp Kanye West Reportedly Offered 5 Million For Baby Pics Will They Sell httpstcomjUPFNtIIf via YouTube,,Kanye West,19,29,Person,MusicalPerformer,PERSON,https://twitter.com//newsstar247/status/953778458672365569
126,953715661641076736,twitter,0,ARE U LOOKING FOR KANYE WEST TYPEBEAT FOR YOUR MIXTAPE OR ALBUM VISIT httpstcoBG7Puu406C,,Kanye West,-1,-1,Person,MusicalPerformer,PERSON,https://twitter.com//TrakStarBeats/status/953715661641076736
127,953724694217109504,twitter,0,Kanye Wests Graduation album is the best httpstcowwqbcGxUwu,,Kanye West,0,10,Person,MusicalPerformer,PERSON,https://twitter.com//aj_saltwarrior/status/953724694217109504
128,953736354881523712,twitter,0,Kanye West is a weirdo but still one of my favorite rappers Life of Pablo and Yeezus were awesome albums love them,,Kanye West,0,10,Person,MusicalPerformer,PERSON,https://twitter.com//theozimbo/status/953736354881523712
129,953778262819385345,twitter,0,NowPlaying When I Was Your Man by Bruno Mars,,Bruno Mars,34,44,Person,MusiciansFromHawaii,PERSON,https://twitter.com//ncoastgrooves/status/953778262819385345
130,953778259958759424,twitter,0,First the hairstyles and tie dye resurfaced then Cardi B amp Bruno Mars with the Finesse remix and now seeing all these phantom punches in the NBA it really does feel like the 90s again,,Bruno Mars,61,71,Person,MusiciansFromHawaii,PERSON,https://twitter.com//RobertAdamLOL/status/953778259958759424
131,953776962841006081,twitter,0,In the live action movie of Psa19 the role of the sun will be played by Bruno Mars UptownFunk ArmchairTheo httpstcopiJjJ18G5Q,,Bruno Mars,72,82,Person,MusiciansFromHawaii,PERSON,https://twitter.com//ChapArthur/status/953776962841006081
132,953776941542371328,twitter,0,I wanna go to a party that plays all Bruno mars type songs and everyone is two stepping with a glass of wine in their hands,,Bruno Mars,-1,-1,Person,MusiciansFromHawaii,PERSON,https://twitter.com//_wobblewobble/status/953776941542371328
133,953775950881280000,twitter,0,Heres my Christopher Nolan rank and before you ask no I did not have a problem with httpstcoPaS7o59VGV,,Christopher Nolan,9,26,Person,Director,PERSON,https://twitter.com//IsaacEzban/status/953775950881280000
134,953773332821721088,twitter,0,mckellogs About two rival magicians in late 19th century Britain Deals with class technology ideals of success amp desire and the plot is a classic Christopher Nolan mind fuck but not scary David Bowie even makes a cameo as Tesla,,Christopher Nolan,148,165,Person,Director,PERSON,https://twitter.com//_John_Handel/status/953773332821721088
135,953769837804666880,twitter,0,Which was also one of the inspirations for Christopher Nolans The Dark Knight httpstcoAmjBmWutXV,,Christopher Nolan,43,60,Person,Director,PERSON,https://twitter.com//iCrazyDavey/status/953769837804666880
136,953767777583620096,twitter,0,askpta Ive always admired your and other directors like Christopher Nolan Quentin Tarantinos push for film over digital On the topic of Netflix vs theater do you agree with Nolan that Netflix deprecates the theater experience,,Christopher Nolan,56,73,Person,Director,PERSON,https://twitter.com//carbo_knight/status/953767777583620096
137,953770956014661633,twitter,0,What did I think of Steven Spielbergs ThePost httpstco0GRxmi52b8,,Steven Spielberg,20,36,Person,Director,PERSON,https://twitter.com//theatreguy22/status/953770956014661633
138,953764161426685954,twitter,0,See how Spielberg Scorsese and Burton got started as we dive into the history of short films Follow the link httpstco1yPPT6tlHE to watch the full episode vff18 stevenspielberg mikescorese timburton httpstcomfVJsvDW7C,,Steven Spielberg,-1,-1,Person,Director,PERSON,https://twitter.com//VaughanFilmFest/status/953764161426685954
139,953598497491701761,twitter,0,Why Steven Spielberg Rushed to Make The Post in 43 Days in Trump Era I Believe Truth Tellers Are Heroes httpstcozpDHiEv92T,,Steven Spielberg,4,20,Person,Director,PERSON,https://twitter.com//IndianaJones_ch/status/953598497491701761
140,953590765229432832,twitter,0,Steven Spielbergs The Post starring Tom Hanks and Meryl Streep opens in SA cinemas on 26 January Watch the trailer here Trailer httpstcoH24lbk2Ntf,,Steven Spielberg,0,16,Person,Director,PERSON,https://twitter.com//Sinkins_E/status/953590765229432832
141,953728313939447808,twitter,0,Undecided on whether the Norwich City manager is a deadringer for Quentin Tarantino or the late actor Eric Porter CHENOR BBCFACup,,Quentin Tarantino,66,83,Person,Director,PERSON,https://twitter.com//MVernon_21/status/953728313939447808
142,953752461789089793,twitter,0,drewhill29 squidbilly929 CelliniNick Kind of like CEO Reed Hastingswas never in entertainment but you wouldnt have hired him I kinda laugh at the experts who wouldnt know terron ward from nick williams from melvin hall from Hooperoh wait thats the guys who all dropped crucial passes,,Reed Hastings,54,67,Person,Leader,PERSON,https://twitter.com//Statesburr/status/953752461789089793
143,953696078829969411,twitter,0,There is no room for brilliant jerks on high functioning teams In the words of Reed Hastings CEO of Netflix the cost to effective teamwork is too high httpstcokB5EEtwBxx,,Reed Hastings,79,92,Person,Leader,PERSON,https://twitter.com//djryan/status/953696078829969411
144,953558940326989829,twitter,0,Netflix is an American entertainment company founded by Reed Hastings and Marc Randolph on August 29 1997 in Scotts Valley California7 It specializes in and provides streaming media and videoondemand online and DVD by mail In 2013 Netflix expanded into film and televi,,Reed Hastings,56,69,Person,Leader,PERSON,https://twitter.com//almemebarn/status/953558940326989829
145,930320781388730369,twitter,0,Exciting times Alibaba Undeterred In Its Focus On India CEO Daniel Zhang gt httpstcoL2MKkfBeYg,,Daniel Zhang,60,72,Person,CEO,PERSON,https://twitter.com//mojaswi/status/930320781388730369
146,930427710064812032,twitter,0,Three million parcel delivery men handle packages for Singles Day shopping festival Alibaba CEO Daniel Zhang said Tuesday at a forum in Beijing the way the shopping festival is conducted will certainly be transformed in the future Photo Li QiaoyiGT httpstcoNBtoWziCwp,,Daniel Zhang,96,108,Person,CEO,PERSON,https://twitter.com//globaltimesnews/status/930427710064812032
147,930436912204173313,twitter,0,BABA CEO Daniel Zhang on how NewRetail is changing the consumption experience httpstcoKHT4SVDUtw,,Daniel Zhang,9,21,Person,CEO,PERSON,https://twitter.com//CEIBS/status/930436912204173313
148,930982243874488320,twitter,0,EDnSantaPaula I think Alibaba CEO Daniel Zhang had more to do with it They are the sponsors of the overseas games There is 100s of millions of dollars at stake If he had a part in it then thats cool Hes still a scumbag thoughlolAWAG,,Daniel Zhang,34,46,Person,CEO,PERSON,https://twitter.com//Samweezy25/status/930982243874488320
149,953295883658969088,twitter,0,VIDEO Oprah Winfrey Linkedin CEO Jeff Weiner amp TeachBlade Know How To Get What Lawyers Want httpstcot0RMb5WWTK,,Jeff Weiner,33,44,Person,CEO,PERSON,https://twitter.com//Teachblade1/status/953295883658969088
150,953266408724549633,twitter,0,Jeff Weiner is Shaking His Head httpstcopMadiphsm7,,Jeff Weiner,0,11,Person,CEO,PERSON,https://twitter.com//Leftywordsmith/status/953266408724549633
151,953484580048252931,twitter,0,LinkedIn CEO Jeff Weiner Shares 7 Email Habits That Boost Email Productivity httpstcoY7NVB8aPtV httpstcoXqwtV3UJcp,,Jeff Weiner,13,24,Person,CEO,PERSON,https://twitter.com//ScLoHo/status/953484580048252931
152,953372808884584448,twitter,0,JordanSchachtel 175 million in seed capital he solicited fromEric Schmidt of Google and Jeff Weiner of LinkedIn and Oprah Winfrey httpstcocO7Q76AO5S,,Jeff Weiner,88,99,Person,CEO,PERSON,https://twitter.com//blkndy/status/953372808884584448
153,953703903303995393,twitter,0,Evan Spiegel says Snapchat wont get DAU growth by growthhacking httpstco77MeVvlAsV,,Evan Spiegel,0,12,Person,CEO,PERSON,https://twitter.com//SuperscribersHQ/status/953703903303995393
154,953643452906041350,twitter,0,Report Snap New Years Eve Party Cost CEO Evan Spiegel 4M startup httpstcorpHOvATMR6 get content from httpstcoJUTtc1HdEc,,Evan Spiegel,41,53,Person,CEO,PERSON,https://twitter.com//DanielDougherty/status/953643452906041350
155,953366730465861632,twitter,0,Snap CEO Evan Spiegel promised will make it easier to run around in ancient Egypt,,Evan Spiegel,9,21,Person,CEO,PERSON,https://twitter.com//TechnoBuffalo_/status/953366730465861632
156,953349642636345344,twitter,0,Evan Spiegel and Miranda Kerr secretly married httpstcoxBs8thGtwd httpstco2OIDTgYz6X,,Evan Spiegel,0,12,Person,CEO,PERSON,https://twitter.com//deadcreepp/status/953349642636345344
157,953098248788389888,twitter,0,Miranda Kerr On Evan Spiegel Her Secret Beauty Weapon And The Biggest Fashion Mistake httpstcoYqB4dlGQPk,,Evan Spiegel,16,28,Person,CEO,PERSON,https://twitter.com//BeautyFashion6/status/953098248788389888
158,953080815801552896,twitter,0,The Global Game Changers List 2017 Evan Spiegel Anne Wojcicki And Other Business Leaders Reshaping The World httpstcoFPqy2yDNdp,,Evan Spiegel,35,47,Person,CEO,PERSON,https://twitter.com//richeddy/status/953080815801552896
159,952887094883610624,twitter,0,Snapchat CEO Evan Spiegel has said hes trying to counter the evils of social media httpstcopb2siYXkek httpstconp6RRLN3Dy,,Evan Spiegel,13,25,Person,CEO,PERSON,https://twitter.com//iftweeter/status/952887094883610624
160,952831482732711936,twitter,0,Evan Spiegel Cofounder ampamp final boss of Snapchat had announced redesigning the app in Nov 2017 to separate media ampamp soci,,Evan Spiegel,0,12,Person,CEO,PERSON,https://twitter.com//finalexecutive/status/952831482732711936
161,952831039268728833,twitter,0,Evan Spiegel Cofounder amp CEO of Snapchat had announced redesigning the app in Nov 2017 to separate media amp social communications Who all want this to happen Comment below snapchat snapchatredesign negativereviews news trending gkg gossipkigalliyan gkgmedia httpstcofuCS6zdLWi,,Evan Spiegel,0,12,Person,CEO,PERSON,https://twitter.com//Gossipkigaliyan/status/952831039268728833
162,952617708272717824,twitter,0,Oh Snap Evan Spiegel lost focus on Stories and rolled out the red carpet for copycats httpstcozZc9EwFkz3,,Evan Spiegel,8,20,Person,CEO,PERSON,https://twitter.com//ericlensabl/status/952617708272717824
163,953368476751683585,twitter,0,Best Buy CEO Hubert Joly says BlackRock is a top 3 shareholder references this letter from Fink to CEOs incl him to remember the greater good BBY httpstco3TZ8zivFMm httpstcoz1UvCPUYPB,,Hubert Joly,13,24,Person,CEO,PERSON,https://twitter.com//philwahba/status/953368476751683585
164,951440899917139970,twitter,0,just when you thought youd heard it all Hubert Joly BBYCEO must be laughing his ass off maybe hell finally do his first tweet BBY httpstcoQ7Cwkg5kDo,,Hubert Joly,40,51,Person,CEO,PERSON,https://twitter.com//graemethickins/status/951440899917139970
165,950523995060822016,twitter,0,BestBuy President and CEO Hubert Joly shares his excitement about partnering with LVCCLD on the new BestBuy Teen Tech Center at ClarkCounty Library httpstcocfNj59UPpv,,Hubert Joly,26,37,Person,CEO,PERSON,https://twitter.com//LVCCLD/status/950523995060822016
166,950038918564630529,twitter,0,BestBuySupport I have now sent an email to Hubert Joly with a hard copy registered signature required to follow tomorrow bestbuy I am very disappointed in you A supervisor refused his email and corporate address Claimed she didnt know either Not true easy to find online bestbuyfail,,Hubert Joly,43,54,Person,CEO,PERSON,https://twitter.com//TracieMurphree/status/950038918564630529
167,953773968942686210,twitter,0,Watch Alibabas Jack Ma Visions for the Future Ecommerce and a ThreeDay Workweek for All on YouTube httpstconXgrw6rWTk,,Jack Ma,15,22,Person,Founder,PERSON,https://twitter.com//cyrildelatorre/status/953773968942686210
